uid,refseq_acc,primary_taxid,species_taxid,use
5481311,GCF_009910325.1,2565777,2565777,False
5481341,GCF_009910365.1,2518989,2518989,True
5486781,GCF_009910675.1,1775171,1775171,True
5486871,GCF_009910845.1,2507566,2507566,True
5487321,GCF_009911755.1,65741,65741,True
5487341,GCF_009911795.1,2697569,2697569,True
5488051,GCF_009913235.1,2698458,2698458,False
548838,GCF_000341895.1,1322246,879567,True
5488391,GCF_009913915.1,1245,1245,True
5488461,GCF_009914055.1,1615494,1615494,False
5488541,GCF_009914215.1,438,438,True
5488691,GCF_009914515.1,36821,36821,True
5488701,GCF_009914535.1,2831662,2831662,False
549261,GCF_000318195.2,1127699,633701,True
549281,GCF_000318215.2,1127696,41976,True
5495731,GCF_009928525.1,1233460,1233460,True
549651,GCF_001399515.1,92945,92945,False
5496871,GCF_009930795.1,674079,674079,True
5497031,GCF_009931115.1,48074,48074,True
5497121,GCF_009931295.1,78398,78398,True
5497161,GCF_009931375.1,337,337,True
5497271,GCF_009931595.1,29447,29447,True
5497301,GCF_009931655.1,2694929,2694929,True
5497321,GCF_009931695.1,2696063,2696063,True
5497471,GCF_009932335.1,2219225,2219225,False
5497501,GCF_009932395.1,182264,182264,True
5497521,GCF_009932435.1,589162,589162,True
5497531,GCF_009932475.1,589161,589161,True
5497561,GCF_009932515.1,2695856,2695856,True
5497931,GCF_009933255.1,1155073,1155073,False
5498111,GCF_009933595.1,1605,1605,True
5499021,GCF_009935415.1,1404,1404,True
5499521,GCF_009936155.1,394935,394935,True
5499531,GCF_009936175.1,803,803,False
5499551,GCF_009936215.1,1441386,1441386,True
5499611,GCF_009936335.1,33923,33923,True
5500411,GCF_009937995.1,2675298,2675298,True
5500421,GCF_009938015.1,171865,171865,True
5500501,GCF_009938185.1,2572923,2572923,True
5500521,GCF_009938225.1,265668,265668,True
5500561,GCF_009938305.1,1751046,1751046,True
5500901,GCF_007990545.2,157687,157687,True
5500931,GCF_000144675.2,681645,1719,True
5501071,GCF_001305575.3,288004,288004,True
5501251,GCF_009939005.1,1978412,1978412,True
5501341,GCF_009939195.1,2699469,2699469,True
5501361,GCF_009939225.1,2698829,2698829,True
5503161,GCF_009982895.1,468913,468913,True
5506971,GCF_009996845.1,2703818,2703818,True
551191,GCF_001399675.1,471514,471514,True
551241,GCF_001399775.1,498848,271,True
552188,GCF_000340885.1,931276,36745,True
552228,GCF_000242855.2,1091041,1390,True
552428,GCF_000224965.2,1075106,28025,True
5530411,GCF_010078235.1,2528175,2528175,True
5530491,GCF_010078385.1,1885917,1885917,True
553161,GCF_001400515.1,86176,86176,True
553271,GCF_001400735.1,46678,46678,True
554031,GCF_001401755.1,1379258,1080221,True
5540931,GCF_010091945.1,2690445,2651157,False
554178,GCF_000344135.1,1223542,410332,True
554661,GCF_001402875.1,1079,1079,True
554938,GCF_000344575.1,1046624,1358,True
555021,GCF_001403615.1,1650662,1650662,True
555031,GCF_001403635.1,1347366,1347366,True
555091,GCF_001403755.1,1608584,1608584,False
555111,GCF_001403795.1,420998,420998,False
555151,GCF_001403875.1,687436,687436,True
555428,GCF_000344805.1,1245469,44255,True
5554781,GCF_010092985.1,2694930,2694930,True
5554821,GCF_010093065.1,2703787,2703787,True
5554861,GCF_010093135.1,176598,176598,True
5554871,GCF_010093185.1,619688,619688,True
5554891,GCF_010093205.1,266062,266062,True
5554901,GCF_010093225.1,266061,266061,True
5554921,GCF_010093345.1,377616,377616,True
5554941,GCF_010093445.1,69284,69284,True
555521,GCF_001404615.1,187979,187979,True
555531,GCF_001404635.1,88431,88431,True
555681,GCF_001404935.1,53443,53443,True
555721,GCF_001405015.1,84024,84024,False
556021,GCF_001405615.1,301302,301302,False
556061,GCF_001405695.1,291644,291644,True
556108,GCF_000340375.1,999415,31973,True
5562301,GCF_010119225.1,2666137,2666137,False
5562311,GCF_010119235.1,2697515,2697515,True
556231,GCF_001406035.1,311410,311410,True
5562321,GCF_010119245.1,2666329,2666329,False
556361,GCF_001406295.1,39490,39490,True
556408,GCF_000342005.1,1284240,208441,True
556488,GCF_000342045.1,1244869,1244869,True
5567311,GCF_010119385.1,2587813,2587813,True
5567541,GCF_010119545.1,2700082,2700082,True
5567611,GCF_010119615.1,1383030,1383030,True
5567861,GCF_010119935.1,2704462,2704462,True
5567881,GCF_010119975.1,2704465,2704465,True
5567961,GCF_010120715.1,2697030,2697030,True
5568021,GCF_010122465.1,2650750,2650750,True
5568071,GCF_010131535.1,2691583,2691583,False
557131,GCF_001407835.1,1689303,1689303,True
557471,GCF_001408515.1,313367,313367,False
558971,GCF_001411475.1,1563157,1563157,True
559071,GCF_001411805.1,41899,41899,True
559088,GCF_000146065.2,459349,456827,False
559231,GCF_001412085.1,1544413,1544413,True
559238,GCF_000146025.2,1408204,1408204,False
559241,GCF_001412105.1,1544416,1544416,True
559501,GCF_001412635.1,1328,1328,True
5595221,GCF_010179735.1,2662126,2662126,True
5597671,GCF_009734005.1,1352,1352,True
5601501,GCF_010211755.1,1503750,1503750,True
5601511,GCF_010211745.1,1123030,289483,True
560151,GCF_001413955.1,346185,346185,False
5601521,GCF_010211765.1,283923,283923,True
560191,GCF_001414055.1,69395,69395,True
5605321,GCF_010093235.1,314722,314722,True
560798,GCF_000230695.2,666685,666685,True
561228,GCF_000348785.1,1313172,467094,True
5615281,GCF_010233585.1,2666025,2666025,True
561768,GCF_000348725.1,1184267,453816,True
562008,GCF_000348805.1,1229512,1653831,False
562028,GCF_000349325.1,1214101,348043,True
562161,GCF_001417755.1,46177,46177,True
562191,GCF_001417815.1,1329411,1329411,True
562271,GCF_001418005.1,363953,363953,True
562281,GCF_001418035.1,375574,375574,True
562291,GCF_001418015.1,342955,342955,True
562301,GCF_001418025.1,1325335,1325335,True
562311,GCF_001418085.1,342954,342954,True
562321,GCF_001418105.1,641549,641549,True
562371,GCF_001418205.1,1137284,1137284,True
562381,GCF_001418225.1,466044,466044,True
562391,GCF_001418245.1,876478,876478,True
562401,GCF_001418255.1,339866,339866,True
562431,GCF_001418345.1,1381080,1381080,True
562441,GCF_001418335.1,47760,47760,False
562451,GCF_001418325.1,545121,545121,True
562491,GCF_001418415.1,35620,35620,True
562521,GCF_001418495.1,1650571,1650571,True
562531,GCF_001418475.1,249581,249581,True
562561,GCF_001418575.1,66896,66896,True
562571,GCF_001418565.1,1464070,1464070,False
562601,GCF_001418655.1,1923,1923,True
562611,GCF_001418645.1,42238,42238,True
563341,GCF_001419745.1,545123,545123,True
563351,GCF_001419765.1,68276,68276,True
563381,GCF_001419795.1,164115,164115,False
563428,GCF_000348685.1,1137281,1137281,True
563468,GCF_000346315.1,1263868,1263866,True
563488,GCF_000346295.1,1265738,1265734,True
563508,GCF_000346505.1,1263870,1263869,True
563708,GCF_000348945.1,1276920,254787,True
563728,GCF_000348925.1,1279009,649507,True
563748,GCF_000348905.1,1235279,394098,True
564008,GCF_000347775.1,1288826,523742,True
564921,GCF_000397065.2,1318628,209639,True
564961,GCF_000412335.2,566551,158484,True
5650861,GCF_010287905.1,2850388,2850388,False
565228,GCF_000348015.1,1218594,28183,True
565241,GCF_000417735.2,1457141,1457141,True
565268,GCF_000349205.1,1286106,999151,True
565441,GCF_000442275.2,1123360,491388,True
565678,GCF_000344785.1,1121353,1721,True
565798,GCF_000346065.1,1286640,382,True
566018,GCF_000350105.1,1165094,1164990,False
566758,GCF_000350085.1,1297569,489722,True
567238,GCF_000353565.1,1300222,45462,True
568681,GCF_000474275.2,1188261,521377,True
568701,GCF_000478195.2,1348334,118322,False
568721,GCF_000495435.3,994573,1408819,True
568741,GCF_000496735.2,1116472,1410681,True
568761,GCF_000498575.2,1395571,574962,True
569051,GCF_000511935.2,1286632,376730,True
569071,GCF_001420285.1,452084,452084,True
5696291,GCF_901538265.1,1210884,1210884,False
5696301,GCF_901538355.1,692036,692036,True
5696311,GCF_901538385.1,214688,114,True
569641,GCF_000600335.2,442562,1123067,True
569651,GCF_000600975.2,1122180,278132,True
5697171,GCF_010365285.1,2704463,2704463,True
570108,GCF_000330725.2,1239962,1245591,True
5702441,GCF_010378095.1,2678518,2678518,True
571361,GCF_000708285.2,1454007,475254,True
571381,GCF_000708615.2,491205,1453492,True
571471,GCF_000735715.2,1453505,554283,False
571511,GCF_000931935.2,1429043,1429043,True
571731,GCF_001420595.1,1637975,1637975,False
571761,GCF_001420645.1,444060,444060,False
571781,GCF_001420695.1,54911,54911,True
571791,GCF_001420715.1,157838,157838,True
5726631,GCF_010435915.1,1968276,1968276,True
5726651,GCF_010435965.1,2705474,2705474,True
5732741,GCF_010448835.1,2706887,2706887,True
5732801,GCF_010450895.1,240521,240521,True
5732811,GCF_010450915.1,682956,682956,True
5732861,GCF_010093305.1,443615,443615,True
575258,GCF_000355675.1,1298593,187493,True
57581,GCF_000454545.1,1219375,56450,True
5761581,GCF_010500815.1,2696469,2696469,True
5761591,GCF_010500835.1,2047720,2047720,True
5761601,GCF_010500845.1,2696468,2696468,True
5761611,GCF_010500865.1,2696062,2696062,True
5761621,GCF_010500895.1,471225,471225,True
5761631,GCF_010500915.1,315421,315421,True
5765541,GCF_010508875.1,292800,292800,True
577001,GCF_001431045.1,1080071,1080071,False
577011,GCF_001431085.1,467085,467085,False
577111,GCF_001431295.1,295108,295108,False
5771131,GCF_010537335.1,2583452,2583452,True
577121,GCF_001431315.1,437022,437022,False
577161,GCF_001431425.1,83617,83617,True
577171,GCF_001431405.1,344882,344882,True
577181,GCF_001431415.1,405444,405444,True
577191,GCF_001431465.1,405446,405446,True
577201,GCF_001431485.1,336566,336566,True
577211,GCF_001431505.1,659018,659018,True
577221,GCF_001431525.1,266128,266128,True
577241,GCF_001431535.1,517011,517011,True
577271,GCF_001431585.1,1236960,86184,True
577331,GCF_001431725.1,1178482,1178482,True
577591,GCF_001432245.1,246432,246432,True
57761,GCF_000430725.1,1121030,364039,True
577651,GCF_000340435.2,1202450,29311,True
5777671,GCF_010550675.1,1981512,1981512,True
5777681,GCF_010550695.1,1783498,1783498,True
578338,GCF_000355905.1,1189619,251,True
578501,GCF_001433995.1,1302272,528209,True
578521,GCF_001434055.1,1267003,357278,True
578541,GCF_001434115.1,1423817,267363,True
578551,GCF_001434145.1,1423780,481720,True
578561,GCF_001434135.1,1423766,481722,True
578621,GCF_001434255.1,1423739,179838,True
578631,GCF_001434295.1,1423815,194326,True
578651,GCF_001434335.1,1423763,227944,True
578661,GCF_001434365.1,1423749,227942,True
578671,GCF_001434405.1,1423724,307126,True
578681,GCF_001434395.1,1423753,267633,True
578691,GCF_001434435.1,1423767,237446,True
578701,GCF_001434455.1,1423755,396716,True
578721,GCF_001434475.1,1423807,152335,True
578731,GCF_001434515.1,1423754,96565,True
578751,GCF_001434555.1,1423722,376807,False
578811,GCF_001434665.1,1423811,238012,True
578821,GCF_001434695.1,1423719,105612,True
578831,GCF_001434705.1,1291734,944671,True
578891,GCF_001434845.1,1423759,468911,True
578901,GCF_001434815.1,1293597,420645,True
578911,GCF_001434835.1,1423715,267364,True
578921,GCF_001434895.1,1423776,480930,True
578931,GCF_001434915.1,1423731,480931,True
578941,GCF_001434935.1,1423812,303240,True
578971,GCF_001434985.1,1122151,83526,True
578991,GCF_001435035.1,1423769,88233,True
579071,GCF_001435195.1,1423801,259059,True
579091,GCF_001435235.1,1423750,399370,True
579101,GCF_001435245.1,1423742,417373,True
579151,GCF_001435375.1,1423820,147809,True
579161,GCF_001435395.1,1133569,238015,True
579181,GCF_001435445.1,1423765,2801452,True
579261,GCF_001435585.1,1423792,100468,True
579371,GCF_001435875.1,1423743,390841,True
579401,GCF_001435935.1,1423782,47493,True
579431,GCF_001435995.1,1423781,866801,True
579491,GCF_001436115.1,1423727,943673,True
579511,GCF_001436135.1,1423810,381741,True
579551,GCF_001436225.1,1291052,1626,True
579561,GCF_001436255.1,1423795,481723,True
579571,GCF_001436275.1,1423777,303241,True
579591,GCF_001436295.1,1423813,176291,True
579601,GCF_001436315.1,1423821,1606,True
579621,GCF_001436375.1,1423734,398555,True
579691,GCF_001436505.1,1423796,238013,True
579701,GCF_001436535.1,1046596,1618,True
579721,GCF_001436555.1,1423802,931534,True
579731,GCF_001436575.1,1423751,1203069,True
579741,GCF_001436605.1,1423744,679249,True
579751,GCF_001436595.1,1423804,414682,True
579761,GCF_001436615.1,1423730,381742,True
579801,GCF_001436705.1,1423806,519050,True
579811,GCF_001436735.1,1423729,483012,True
579821,GCF_001436755.1,1423725,392566,True
579971,GCF_001437055.1,396268,396268,True
579981,GCF_001437075.1,331679,331679,False
580011,GCF_001437125.1,616990,616990,True
580051,GCF_001437205.1,81857,81857,True
580141,GCF_001437405.1,319653,319653,True
580151,GCF_001437425.1,1620,1620,True
580171,GCF_001437465.1,1293598,931533,True
580231,GCF_001437605.1,480391,480391,True
5805601,GCF_010586825.1,2697469,2697469,True
5805701,GCF_010587025.1,1906744,1906744,True
5805891,GCF_010587385.1,1481923,1481923,False
580791,GCF_001438655.1,319652,319652,True
580811,GCF_001438705.1,1616,1616,True
580861,GCF_001438805.1,993692,993692,True
580881,GCF_001438845.1,942150,942150,True
581201,GCF_001439515.1,487514,487514,True
581251,GCF_001439605.1,1742358,1742358,True
581261,GCF_001439635.1,459347,459347,True
581291,GCF_001439685.1,75588,75588,True
581321,GCF_001439735.1,1615673,1615673,True
581411,GCF_001439915.1,263474,263474,False
581421,GCF_001439925.1,264697,264697,True
581431,GCF_001439965.1,254757,254757,False
581471,GCF_001440035.1,989370,989370,True
581631,GCF_001440395.1,280332,280332,True
581641,GCF_001440385.1,1518501,1518501,True
581651,GCF_001440415.1,1300035,1300035,True
581681,GCF_001440475.1,722472,722472,True
581711,GCF_001440545.1,908809,908809,True
5821571,GCF_010614725.1,2692318,2692318,True
5821631,GCF_010614825.1,2699460,2699460,True
582231,GCF_001441535.1,292222,292222,True
582281,GCF_001441615.1,1641875,1641875,True
582458,GCF_000359745.1,363754,1353277,True
582508,GCF_000155675.2,391626,1217908,True
582548,GCF_000155735.2,391616,53946,True
582761,GCF_001442615.1,1750590,1750590,True
582771,GCF_001442625.1,687842,687842,True
582841,GCF_000160455.2,592015,649746,True
582851,GCF_001442745.1,84531,84531,True
582891,GCF_001442805.1,262324,262324,False
5829081,GCF_010628775.1,2026187,2026187,True
583271,GCF_001443605.1,1307839,1307839,True
583311,GCF_001443665.1,54398,54398,False
583681,GCF_001444405.1,161398,161398,True
583691,GCF_001444425.1,1249552,1249552,True
583701,GCF_001444445.1,76123,76123,True
583741,GCF_001444505.1,554343,554343,False
5837571,GCF_010645065.1,1862387,1862387,True
5837581,GCF_010645075.1,2045105,2045105,True
5838481,GCF_010646905.1,1839785,1839785,True
584331,GCF_001445655.1,1488406,1488406,True
5848801,GCF_010667575.1,2698830,2698830,True
5848811,GCF_010667615.1,2614131,2614131,True
5848831,GCF_010667645.1,2661628,2661628,True
5848841,GCF_010667655.1,2661627,2661627,True
5848861,GCF_010667685.1,1798155,1798155,True
5848881,GCF_010667745.1,1798157,1798157,True
58491,GCF_000422265.1,1121288,493376,False
5849581,GCF_010669125.1,1745854,1745854,False
5849591,GCF_010669145.1,2267833,2267833,True
5849661,GCF_010669285.1,2708301,2708301,True
5849671,GCF_010669305.1,433296,433296,True
5849691,GCF_010671565.1,1481457,1481457,True
5849701,GCF_010671605.1,472055,472055,True
5849711,GCF_010671595.1,504488,504488,True
585018,GCF_000350545.1,1286635,190898,True
58501,GCF_000422285.1,1121399,90728,True
585038,GCF_000350165.1,1293054,43595,True
5850571,GCF_010682105.1,1608614,1608614,True
5850931,GCF_010686655.1,101383,101383,True
5850951,GCF_010686685.1,2704466,2704466,True
5850961,GCF_010686705.1,1268043,1268043,False
5850991,GCF_010686755.1,1457234,1457234,False
585111,GCF_001447195.1,70584,70584,True
5851331,GCF_010692725.1,2705549,2705549,True
585211,GCF_001447355.1,368812,368812,False
586041,GCF_001449115.1,1577687,1577687,True
58651,GCF_000422305.1,1122183,83615,True
58661,GCF_000422325.1,1122212,64974,True
5867851,GCF_010722915.1,36811,36811,True
5867871,GCF_010722995.1,182220,182220,False
5867941,GCF_010723305.1,84962,84962,True
5867961,GCF_010723515.1,1288388,1288388,True
5867971,GCF_010723575.1,1273442,1273442,False
5867991,GCF_010723735.1,659824,659824,False
58681,GCF_000422365.1,1122225,393060,True
5868221,GCF_010725055.1,1962232,1962232,True
5868281,GCF_010725485.1,39692,39692,False
5868391,GCF_010725725.1,36813,36813,True
5868431,GCF_010725885.1,39695,39695,True
5868511,GCF_010726085.1,39691,39691,True
5868571,GCF_010726245.1,1799,1799,True
5868691,GCF_010726505.1,2492438,2492438,False
5868741,GCF_010726645.1,39688,39688,True
5868791,GCF_010726765.1,39689,39689,False
5868871,GCF_010726955.1,1793,1793,True
5868891,GCF_010727325.1,67081,67081,True
5868901,GCF_010727475.1,53462,53462,True
5868911,GCF_010727605.1,1784,1784,True
5868931,GCF_010727945.1,1775,1775,False
5868941,GCF_010728155.1,126673,126673,True
5868951,GCF_010728325.1,39694,39694,True
5868961,GCF_010728525.1,133549,133549,True
5868971,GCF_010728725.1,43348,43348,True
5868981,GCF_010728925.1,1794,1794,True
5868991,GCF_010729105.1,220927,220927,True
5869001,GCF_010729305.1,216929,216929,True
5869011,GCF_010729485.1,29314,29314,True
5869021,GCF_010729665.1,212765,212765,False
5869031,GCF_010729895.1,28047,28047,True
5869041,GCF_010730055.1,398694,398694,True
5869051,GCF_010730195.1,44010,44010,True
5869061,GCF_010730355.1,292462,292462,True
5869071,GCF_010730575.1,185642,185642,True
5869081,GCF_010730745.1,53376,53376,True
5869091,GCF_010730955.1,319707,319707,True
5869101,GCF_010731115.1,319706,319706,True
5869111,GCF_010731295.1,146017,146017,True
5869121,GCF_010731535.1,169765,169765,True
5869131,GCF_010731575.1,85693,85693,True
5869141,GCF_010731595.1,386911,386911,True
5869151,GCF_010731615.1,444597,444597,True
5869161,GCF_010731635.1,459858,459858,True
5869171,GCF_010731655.1,590652,590652,True
5869191,GCF_010731695.1,758802,758802,True
58691,GCF_000422385.1,1122238,358100,True
5869201,GCF_010731715.1,470076,470076,True
5869211,GCF_010731735.1,1286180,1286180,False
5869221,GCF_010731755.1,1118379,1118379,True
5869231,GCF_010731775.1,560555,560555,True
5869271,GCF_010731855.1,1431246,1431246,False
5869281,GCF_010731875.1,1534348,1534348,True
5869291,GCF_010731895.1,1534349,1534349,True
58701,GCF_000422405.1,1122239,451764,True
58711,GCF_000422425.1,1122616,64976,True
58721,GCF_000422445.1,1122916,311244,True
58731,GCF_000422465.1,1122920,306543,True
58751,GCF_000422505.1,1122924,669462,True
58761,GCF_000422525.1,1121434,126333,True
58781,GCF_000422565.1,1121440,81425,True
58791,GCF_000422585.1,1121903,1002,True
5880481,GCF_000817785.2,1304833,482630,False
5880491,GCF_010747415.1,1987381,1987381,True
58811,GCF_000422625.1,1121866,580026,True
58821,GCF_000422645.1,1121878,364764,True
588308,GCF_000359525.1,1886,1886,True
58831,GCF_000422665.1,1121880,394566,True
58841,GCF_000422685.1,1121891,206041,True
